ID,DATA_LEITURA,TEMPERATURA,UMIDADE,PH,FOSFORO,POTASSIO,BOMBA
6269,2025-11-07 05:18:51,20.69,79,5.8,1,1,0
6270,2025-11-07 05:28:51,20.77,78,5.87,1,1,0
6271,2025-11-07 05:38:51,19.76,78,5.86,0,1,0
6272,2025-11-07 05:48:51,19.55,84,6.04,1,1,0
6273,2025-11-07 05:58:51,20.56,82,6.23,1,1,0
6274,2025-11-07 06:08:51,21.25,77,6.09,1,1,0
6275,2025-11-07 06:18:51,22.18,75,6.26,1,1,0
6276,2025-11-07 06:28:51,20.6,78,5.97,1,1,0
6277,2025-11-07 06:38:51,21.25,79,5.69,0,1,0
6278,2025-11-07 06:48:51,21.06,78,6.54,0,0,0
6279,2025-11-07 06:58:51,21.86,74,6.4,1,1,0
6280,2025-11-07 07:08:51,21.22,78,6.16,1,1,0
6281,2025-11-07 07:18:51,22.04,76,6.21,1,1,0
6282,2025-11-07 07:28:51,21.49,79,5.45,1,1,0
6283,2025-11-07 07:38:51,21.97,71,6.07,1,1,0
6284,2025-11-07 07:48:51,21.75,77,5.92,1,1,0
6285,2025-11-07 07:58:51,22.42,74,6.05,1,1,0
6286,2025-11-07 08:08:51,22.19,69,5.7,1,1,0
6287,2025-11-07 08:18:51,23.13,68,5.78,1,1,0
6288,2025-11-07 08:28:51,22.89,77,6.11,1,0,0
6289,2025-11-07 08:38:51,23.53,67,5.87,1,1,0
6290,2025-11-07 08:48:51,23.88,68,6.37,1,1,0
6291,2025-11-07 08:58:51,23.39,70,6.5,0,0,0
6292,2025-11-07 09:08:51,23.95,65,5.61,1,1,0
6293,2025-11-07 09:18:51,24.13,67,5.48,1,1,0
6294,2025-11-07 09:28:51,24.22,67,6.2,1,1,0
6295,2025-11-07 09:38:51,24.51,68,6.29,1,1,0
6296,2025-11-07 09:48:51,24.88,70,6.0,1,1,0
6297,2025-11-07 09:58:51,25.15,63,5.99,1,1,0
6298,2025-11-07 10:08:51,25.24,64,5.88,1,1,0
6299,2025-11-07 10:18:51,24.77,66,6.02,1,1,0
6300,2025-11-07 10:28:51,24.65,68,5.96,0,1,0
6301,2025-11-07 10:38:51,25.32,61,5.92,1,1,0
6302,2025-11-07 10:48:51,26.08,60,5.85,1,1,0
6303,2025-11-07 10:58:51,25.97,62,6.11,1,1,0
6304,2025-11-07 11:08:51,26.44,58,6.15,1,1,0
6305,2025-11-07 11:18:51,26.84,58,6.26,1,1,0
6306,2025-11-07 11:28:51,26.49,59,6.27,1,1,0
6307,2025-11-07 11:38:51,27.66,55,5.78,1,1,0
6308,2025-11-07 11:48:51,28.18,54,6.2,1,1,0
6309,2025-11-07 11:58:51,28.56,51,5.84,1,1,0
6310,2025-11-07 12:08:51,27.81,57,5.79,1,1,0
6311,2025-11-07 12:18:51,27.04,55,6.06,1,1,0
6312,2025-11-07 12:28:51,27.29,58,6.06,1,1,0
6313,2025-11-07 12:38:51,28.89,53,6.15,0,0,0
6314,2025-11-07 12:48:51,28.13,54,5.76,1,1,0
6315,2025-11-07 12:58:51,28.66,52,5.82,1,0,0
6316,2025-11-07 13:08:51,28.43,53,6.47,1,0,0
6317,2025-11-07 13:18:51,28.64,50,5.98,1,1,0
6318,2025-11-07 13:28:51,29.39,48,5.74,1,1,0
6319,2025-11-07 13:38:51,28.94,52,6.08,1,1,0
6320,2025-11-07 13:48:51,29.17,49,5.61,1,1,0
6321,2025-11-07 13:58:51,29.93,47,6.57,0,1,0
6322,2025-11-07 14:08:51,29.09,48,5.83,0,1,0
6323,2025-11-07 14:18:51,29.9,46,6.02,0,1,0
6324,2025-11-07 14:28:51,29.31,49,5.75,1,1,0
6325,2025-11-07 14:38:51,29.68,46,6.35,0,1,0
6326,2025-11-07 14:48:51,28.64,53,5.94,1,0,0
6327,2025-11-07 14:58:51,29.98,49,6.36,1,1,0
6328,2025-11-07 15:08:51,30.21,45,5.74,1,1,0
6329,2025-11-07 15:18:51,29.51,48,6.03,1,1,0
6330,2025-11-07 15:28:51,31.12,45,6.46,1,1,0
6331,2025-11-07 15:38:51,29.41,47,5.95,0,1,0
6332,2025-11-07 15:48:51,29.61,45,5.86,1,1,0
6333,2025-11-07 15:58:51,30.48,43,5.37,0,1,1
6334,2025-11-07 16:08:51,29.64,49,5.57,1,1,0
6335,2025-11-07 16:18:51,29.62,48,6.02,1,1,0
6336,2025-11-07 16:28:51,30.29,48,6.12,1,1,0
6337,2025-11-07 16:38:51,29.59,49,5.94,1,1,0
6338,2025-11-07 16:48:51,30.64,45,5.92,1,1,0
6339,2025-11-07 16:58:51,30.91,43,6.15,1,1,1
6340,2025-11-07 17:08:51,30.64,45,6.12,1,1,0
6341,2025-11-07 17:18:51,29.11,51,5.99,1,1,0
6342,2025-11-07 17:28:51,29.0,52,6.22,1,1,0
6343,2025-11-07 17:38:51,29.52,49,6.35,1,1,0
6344,2025-11-07 17:48:51,29.28,52,6.23,1,1,0
6345,2025-11-07 17:58:51,28.29,56,6.4,0,1,0
6346,2025-11-07 18:08:51,29.39,48,5.69,1,1,0
6347,2025-11-07 18:18:51,28.25,53,5.54,1,0,0
6348,2025-11-07 18:28:51,28.65,51,5.56,1,1,0
6349,2025-11-07 18:38:51,29.75,51,6.14,1,1,0
6350,2025-11-07 18:48:51,29.13,51,6.26,1,1,0
6351,2025-11-07 18:58:51,27.38,56,6.68,1,0,0
6352,2025-11-07 19:08:51,27.57,56,6.14,1,1,0
6353,2025-11-07 19:18:51,28.29,51,6.14,1,1,0
6354,2025-11-07 19:28:51,27.66,55,6.04,1,1,0
6355,2025-11-07 19:38:51,27.86,54,5.83,1,1,0
6356,2025-11-07 19:48:51,28.56,52,6.17,0,1,0
6357,2025-11-07 19:58:51,28.62,51,5.66,1,1,0
6358,2025-11-07 20:08:51,27.37,57,5.51,1,1,0
6359,2025-11-07 20:18:51,27.32,55,6.39,1,1,0
6360,2025-11-07 20:28:51,27.65,53,5.99,1,1,0
6361,2025-11-07 20:38:51,26.75,57,6.2,1,1,0
6362,2025-11-07 20:48:51,26.73,61,5.77,1,1,0
6363,2025-11-07 20:58:51,26.01,64,5.83,1,1,0
6364,2025-11-07 21:08:51,26.2,60,5.95,1,1,0
6365,2025-11-07 21:18:51,25.72,63,5.82,1,1,0
6366,2025-11-07 21:28:51,25.29,63,6.01,1,1,0
6367,2025-11-07 21:38:51,25.08,64,5.76,1,1,0
6368,2025-11-07 21:48:51,24.88,67,6.16,1,0,0
6369,2025-11-07 21:58:51,23.75,67,6.37,0,1,0
6370,2025-11-07 22:08:51,24.33,70,5.71,1,1,0
6371,2025-11-07 22:18:51,24.45,63,6.0,1,1,0
6372,2025-11-07 22:28:51,25.62,60,5.66,1,1,0
6373,2025-11-07 22:38:51,23.52,72,6.95,1,1,0
6374,2025-11-07 22:48:51,22.74,72,5.89,1,1,0
6375,2025-11-07 22:58:51,23.7,68,6.1,1,1,0
6376,2025-11-07 23:08:51,23.82,71,6.24,1,1,0
6377,2025-11-07 23:18:51,23.15,72,6.06,1,1,0
6378,2025-11-07 23:28:51,23.27,70,6.12,1,1,0
6379,2025-11-07 23:38:51,23.25,66,6.43,1,1,0
6380,2025-11-07 23:48:51,22.95,73,6.05,1,1,0
6381,2025-11-07 23:58:51,22.37,72,5.7,1,1,0
6382,2025-11-08 00:08:51,22.7,70,5.93,1,1,0
6383,2025-11-08 00:18:51,22.02,76,5.91,1,1,0
6384,2025-11-08 00:28:51,22.41,76,5.75,1,1,0
6385,2025-11-08 00:38:51,21.63,77,6.84,0,1,0
6386,2025-11-08 00:48:51,22.5,72,5.6,1,1,0
6387,2025-11-08 00:58:51,21.99,69,5.82,1,1,0
6388,2025-11-08 01:08:51,21.49,77,6.09,1,1,0
6389,2025-11-08 01:18:51,21.76,77,5.54,1,1,0
6390,2025-11-08 01:28:51,21.02,78,5.73,1,1,0
6391,2025-11-08 01:38:51,21.36,78,5.82,0,1,0
6392,2025-11-08 01:48:51,20.01,85,5.62,1,1,0
6393,2025-11-08 01:58:51,21.69,78,6.07,1,1,0
6394,2025-11-08 02:08:51,20.1,82,6.39,1,1,0
6395,2025-11-08 02:18:51,19.87,83,6.12,1,1,0
6396,2025-11-08 02:28:51,21.12,80,6.33,1,1,0
6397,2025-11-08 02:38:51,20.44,78,6.27,1,1,0
6398,2025-11-08 02:48:51,19.75,83,5.64,1,1,0
6399,2025-11-08 02:58:51,19.53,81,5.47,1,0,0
6400,2025-11-08 03:08:51,20.82,81,5.76,1,1,0
6401,2025-11-08 03:18:51,19.8,83,5.7,1,1,0
6402,2025-11-08 03:28:51,20.39,81,5.63,1,1,0
6403,2025-11-08 03:38:51,20.94,82,5.98,1,1,0
6404,2025-11-08 03:48:51,20.18,80,5.76,1,1,0
6405,2025-11-08 03:58:51,20.31,81,5.97,1,1,0
6406,2025-11-08 04:08:51,20.64,82,5.98,1,0,0
6407,2025-11-08 04:18:51,19.77,83,5.96,1,1,0
6408,2025-11-08 04:28:51,19.46,81,5.93,1,1,0
6409,2025-11-08 04:38:51,20.46,77,5.88,1,1,0
6410,2025-11-08 04:48:51,19.59,82,6.28,1,0,0
6411,2025-11-08 04:58:51,20.08,84,5.87,1,1,0
6412,2025-11-08 05:08:51,20.6,79,5.67,1,1,0
6413,2025-11-08 05:18:51,20.29,83,6.0,1,1,0
6414,2025-11-08 05:28:51,20.57,77,6.43,1,1,0
6415,2025-11-08 05:38:51,21.49,77,6.4,0,1,0
6416,2025-11-08 05:48:51,20.66,80,5.97,1,1,0
6417,2025-11-08 05:58:51,20.91,77,5.85,1,1,0
6418,2025-11-08 06:08:51,20.13,82,6.31,1,1,0
6419,2025-11-08 06:18:51,21.02,80,6.12,1,1,0
6420,2025-11-08 06:28:51,20.25,79,6.25,1,0,0
6421,2025-11-08 06:38:51,20.8,81,6.24,1,1,0
6422,2025-11-08 06:48:51,21.2,79,6.34,1,0,0
6423,2025-11-08 06:58:51,21.59,76,5.83,1,1,0
6424,2025-11-08 07:08:51,22.17,75,6.17,1,1,0
6425,2025-11-08 07:18:51,21.36,81,5.73,1,1,0
6426,2025-11-08 07:28:51,22.3,72,6.1,1,1,0
6427,2025-11-08 07:38:51,21.79,75,5.96,1,1,0
6428,2025-11-08 07:48:51,22.39,73,5.9,1,0,0
6429,2025-11-08 07:58:51,21.87,75,5.71,1,1,0
6430,2025-11-08 08:08:51,22.43,70,6.09,1,1,0
6431,2025-11-08 08:18:51,22.3,73,6.11,1,1,0
6432,2025-11-08 08:28:51,22.89,72,5.88,1,1,0
6433,2025-11-08 08:38:51,23.79,67,6.0,1,1,0
6434,2025-11-08 08:48:51,23.26,72,6.1,1,1,0
6435,2025-11-08 08:58:51,23.87,64,6.28,1,1,0
6436,2025-11-08 09:08:51,24.56,64,5.87,1,1,0
6437,2025-11-08 09:18:51,24.64,61,5.57,1,0,0
6438,2025-11-08 09:28:51,23.8,72,7.0,0,0,0
6439,2025-11-08 09:38:51,24.21,67,6.03,1,0,0
6440,2025-11-08 09:48:51,24.97,60,6.03,1,1,0
6441,2025-11-08 09:58:51,25.0,64,5.76,1,1,0
6442,2025-11-08 10:08:51,24.86,64,6.5,1,1,0
6443,2025-11-08 10:18:51,25.94,61,5.51,1,1,0
6444,2025-11-08 10:28:51,25.78,62,6.0,1,1,0
6445,2025-11-08 10:38:51,26.89,57,5.99,1,1,0
6446,2025-11-08 10:48:51,25.49,60,5.96,1,0,0
6447,2025-11-08 10:58:51,26.66,58,6.07,0,1,0
6448,2025-11-08 11:08:51,26.63,61,6.0,1,1,0
6449,2025-11-08 11:18:51,27.39,54,5.96,1,0,0
6450,2025-11-08 11:28:51,27.63,56,5.69,1,0,0
6451,2025-11-08 11:38:51,27.85,57,6.28,1,1,0
6452,2025-11-08 11:48:51,26.79,56,5.79,1,1,0
6453,2025-11-08 11:58:51,27.71,50,5.81,1,0,0
6454,2025-11-08 12:08:51,28.0,53,5.71,1,1,0
6455,2025-11-08 12:18:51,28.43,51,6.05,1,1,0
6456,2025-11-08 12:28:51,27.14,56,6.07,0,1,0
6457,2025-11-08 12:38:51,27.99,55,5.74,1,1,0
6458,2025-11-08 12:48:51,27.75,55,6.02,1,1,0
6459,2025-11-08 12:58:51,28.99,51,6.03,1,1,0
6460,2025-11-08 13:08:51,28.79,50,5.92,1,1,0
6461,2025-11-08 13:18:51,29.46,48,6.31,0,1,0
6462,2025-11-08 13:28:51,29.0,50,5.69,1,1,0
6463,2025-11-08 13:38:51,28.35,54,6.31,0,1,0
6464,2025-11-08 13:48:51,29.38,48,6.19,1,1,0
6465,2025-11-08 13:58:51,29.63,50,6.23,1,1,0
6466,2025-11-08 14:08:51,28.76,54,5.65,1,1,0
6467,2025-11-08 14:18:51,29.68,48,6.25,1,1,0
6468,2025-11-08 14:28:51,29.59,48,5.65,1,1,0
6469,2025-11-08 14:38:51,29.56,47,6.0,1,1,0
6470,2025-11-08 14:48:51,30.35,45,5.57,1,1,0
6471,2025-11-08 14:58:51,29.09,49,5.93,1,1,0
6472,2025-11-08 15:08:51,29.27,51,6.32,1,0,0
6473,2025-11-08 15:18:51,29.67,49,5.8,1,1,0
6474,2025-11-08 15:28:51,29.34,51,5.96,1,1,0
6475,2025-11-08 15:38:51,29.48,50,6.44,1,1,0
6476,2025-11-08 15:48:51,30.11,46,5.9,1,1,0
6477,2025-11-08 15:58:51,29.03,50,6.11,1,1,0
6478,2025-11-08 16:08:51,30.87,47,5.86,1,1,0
6479,2025-11-08 16:18:51,29.38,53,5.64,0,1,0
6480,2025-11-08 16:28:51,30.26,50,6.33,1,1,0
6481,2025-11-08 16:38:51,30.31,48,6.29,1,1,0
6482,2025-11-08 16:48:51,30.11,46,6.28,1,1,0
6483,2025-11-08 16:58:51,29.14,55,6.58,1,0,0
6484,2025-11-08 17:08:51,30.3,47,5.69,1,1,0
6485,2025-11-08 17:18:51,29.44,50,5.28,1,1,0
6486,2025-11-08 17:28:51,29.8,45,6.06,0,1,0
6487,2025-11-08 17:38:51,30.04,47,5.72,1,1,0
6488,2025-11-08 17:48:51,29.7,48,5.35,0,0,0
6489,2025-11-08 17:58:51,29.5,50,5.89,1,1,0
6490,2025-11-08 18:08:51,29.54,47,6.51,0,0,0
6491,2025-11-08 18:18:51,29.69,49,6.0,0,1,0
6492,2025-11-08 18:28:51,28.26,52,5.93,1,1,0
6493,2025-11-08 18:38:51,29.05,52,6.14,1,1,0
6494,2025-11-08 18:48:51,28.8,54,6.06,1,1,0
6495,2025-11-08 18:58:51,28.06,54,6.19,1,1,0
6496,2025-11-08 19:08:51,28.17,54,5.57,1,1,0
6497,2025-11-08 19:18:51,29.33,48,5.36,0,0,0
6498,2025-11-08 19:28:51,27.67,56,5.91,1,1,0
6499,2025-11-08 19:38:51,26.9,58,6.04,1,1,0
6500,2025-11-08 19:48:51,27.07,56,6.28,1,1,0
6501,2025-11-08 19:58:51,27.58,57,5.91,0,1,0
6502,2025-11-08 20:08:51,27.57,55,5.88,1,1,0
6503,2025-11-08 20:18:51,27.4,53,6.22,1,1,0
6504,2025-11-08 20:28:51,26.53,61,6.32,1,0,0
6505,2025-11-08 20:38:51,27.78,55,6.0,1,1,0
6506,2025-11-08 20:48:51,26.35,60,6.32,1,1,0
6507,2025-11-08 20:58:51,26.32,56,6.35,1,1,0
6508,2025-11-08 21:08:51,26.79,60,6.01,1,1,0
6509,2025-11-08 21:18:51,25.12,63,6.22,1,1,0
6510,2025-11-08 21:28:51,25.89,65,6.38,1,1,0
6511,2025-11-08 21:38:51,25.55,64,5.7,1,1,0
6512,2025-11-08 21:48:51,24.97,66,5.49,0,0,0
6513,2025-11-08 21:58:51,25.15,62,5.55,1,1,0
6514,2025-11-08 22:08:51,25.72,60,6.2,1,0,0
6515,2025-11-08 22:18:51,23.25,72,6.14,1,1,0
6516,2025-11-08 22:28:51,24.11,68,5.73,0,1,0
6517,2025-11-08 22:38:51,25.07,60,6.22,1,1,0
6518,2025-11-08 22:48:51,24.06,67,5.55,1,1,0
6519,2025-11-08 22:58:51,23.72,72,5.8,1,1,0
6520,2025-11-08 23:08:51,23.83,67,6.34,1,1,0
6521,2025-11-08 23:18:51,22.8,71,5.18,0,1,0
6522,2025-11-08 23:28:51,23.34,72,6.21,1,1,0
6523,2025-11-08 23:38:51,22.64,72,6.02,1,1,0
6524,2025-11-08 23:48:51,22.72,71,5.34,0,0,0
6525,2025-11-08 23:58:51,22.58,74,6.03,1,1,0
6526,2025-11-09 00:08:51,22.53,72,5.51,1,1,0
6527,2025-11-09 00:18:51,22.09,77,5.8,0,1,0
6528,2025-11-09 00:28:51,22.57,75,5.97,1,1,0
6529,2025-11-09 00:38:51,22.07,74,5.86,1,1,0
6530,2025-11-09 00:48:51,21.99,74,5.6,1,1,0
6531,2025-11-09 00:58:51,22.44,72,5.69,1,1,0
6532,2025-11-09 01:08:51,21.82,77,6.01,1,1,0
6533,2025-11-09 01:18:51,20.26,82,6.41,1,1,0
6534,2025-11-09 01:28:51,21.77,75,6.11,1,1,0
6535,2025-11-09 01:38:51,20.69,80,5.87,1,1,0
6536,2025-11-09 01:48:51,21.06,79,5.87,0,1,0
6537,2025-11-09 01:58:51,20.86,80,5.65,1,1,0
6538,2025-11-09 02:08:51,19.77,81,6.54,0,0,0
6539,2025-11-09 02:18:51,20.38,80,6.09,0,1,0
6540,2025-11-09 02:28:51,19.93,83,6.9,0,1,0
6541,2025-11-09 02:38:51,19.62,86,6.04,0,1,0
6542,2025-11-09 02:48:51,20.88,76,6.03,1,1,0
6543,2025-11-09 02:58:51,20.37,85,5.61,1,1,0
6544,2025-11-09 03:08:51,20.49,84,5.8,1,1,0
6545,2025-11-09 03:18:51,20.78,81,5.76,1,1,0
6546,2025-11-09 03:28:51,21.13,80,5.8,1,1,0
6547,2025-11-09 03:38:51,20.28,83,6.19,1,1,0
6548,2025-11-09 03:48:51,20.7,80,5.49,0,0,0
6549,2025-11-09 03:58:51,20.28,82,5.97,0,1,0
6550,2025-11-09 04:08:51,19.62,84,5.96,0,1,0
6551,2025-11-09 04:18:51,19.76,84,6.23,1,1,0
6552,2025-11-09 04:28:51,20.2,83,6.17,0,1,0
6553,2025-11-09 04:38:51,20.06,82,6.19,1,1,0
6554,2025-11-09 04:48:51,19.83,82,5.94,0,1,0
6555,2025-11-09 04:58:51,19.91,82,5.6,1,1,0
6556,2025-11-09 05:08:51,19.6,85,6.27,1,0,0
6557,2025-11-09 05:18:51,20.15,78,6.12,1,1,0
6558,2025-11-09 05:28:51,20.72,77,5.67,1,1,0
6559,2025-11-09 05:38:51,20.65,79,6.17,1,1,0
6560,2025-11-09 05:48:51,20.97,78,5.88,0,1,0
6561,2025-11-09 05:58:51,21.04,80,6.26,1,1,0
6562,2025-11-09 06:08:51,19.56,81,5.87,0,1,0
6563,2025-11-09 06:18:51,21.0,77,6.02,1,1,0
6564,2025-11-09 06:28:51,20.38,79,6.0,1,1,0
6565,2025-11-09 06:38:51,21.5,75,5.88,0,0,0
6566,2025-11-09 06:48:51,21.04,79,5.87,1,1,0
6567,2025-11-09 06:58:51,22.38,69,6.01,1,1,0
6568,2025-11-09 07:08:51,22.0,75,5.77,1,0,0
6569,2025-11-09 07:18:51,22.99,71,6.34,1,1,0
6570,2025-11-09 07:28:51,22.13,70,6.52,0,0,0
6571,2025-11-09 07:38:51,22.14,74,5.9,1,1,0
6572,2025-11-09 07:48:51,22.07,74,6.07,1,1,0
6573,2025-11-09 07:58:51,22.24,77,5.62,1,1,0
6574,2025-11-09 08:08:51,23.69,71,5.83,1,1,0
6575,2025-11-09 08:18:51,23.04,72,5.77,1,1,0
6576,2025-11-09 08:28:51,23.33,72,5.93,1,1,0
6577,2025-11-09 08:38:51,23.52,72,6.04,1,0,0
6578,2025-11-09 08:48:51,23.34,70,6.27,1,1,0
6579,2025-11-09 08:58:51,24.21,65,6.49,1,1,0
6580,2025-11-09 09:08:51,23.23,72,5.73,1,1,0
6581,2025-11-09 09:18:51,24.7,62,6.18,1,1,0
6582,2025-11-09 09:28:51,25.03,67,5.86,1,1,0
6583,2025-11-09 09:38:51,24.69,70,6.03,1,1,0
6584,2025-11-09 09:48:51,25.62,62,5.84,1,1,0
6585,2025-11-09 09:58:51,25.51,65,6.19,1,1,0
6586,2025-11-09 10:08:51,25.51,65,5.6,0,1,0
6587,2025-11-09 10:18:51,25.34,62,5.9,1,1,0
6588,2025-11-09 10:28:51,26.32,58,6.02,1,1,0
6589,2025-11-09 10:38:51,25.91,62,5.92,0,1,0
6590,2025-11-09 10:48:51,26.02,61,6.24,1,1,0
6591,2025-11-09 10:58:51,25.79,64,6.01,1,1,0
6592,2025-11-09 11:08:51,28.02,54,6.32,1,1,0
6593,2025-11-09 11:18:51,26.49,60,5.95,1,1,0
6594,2025-11-09 11:28:51,26.43,61,6.16,0,1,0
6595,2025-11-09 11:38:51,27.0,60,5.79,1,1,0
6596,2025-11-09 11:48:51,27.22,53,6.25,1,1,0
6597,2025-11-09 11:58:51,27.51,51,6.09,1,1,0
6598,2025-11-09 12:08:51,27.35,56,5.69,1,1,0
6599,2025-11-09 12:18:51,27.57,53,5.77,1,1,0
6600,2025-11-09 12:28:51,28.22,54,6.59,0,0,0
6601,2025-11-09 12:38:51,27.86,57,5.59,1,1,0
6602,2025-11-09 12:48:51,28.09,54,5.72,1,1,0
6603,2025-11-09 12:58:51,28.76,52,6.01,1,1,0
6604,2025-11-09 13:08:51,28.54,55,6.09,1,1,0
6605,2025-11-09 13:18:51,29.18,46,6.02,1,1,0
6606,2025-11-09 13:28:51,28.17,52,6.2,1,1,0
6607,2025-11-09 13:38:51,28.82,49,5.85,1,1,0
6608,2025-11-09 13:48:51,29.41,51,6.09,1,1,0
6609,2025-11-09 13:58:51,28.25,53,5.98,1,0,0
6610,2025-11-09 14:08:51,29.43,51,5.96,1,0,0
6611,2025-11-09 14:18:51,30.15,42,6.33,1,1,1
6612,2025-11-09 14:28:51,29.84,50,5.76,1,1,0
6613,2025-11-09 14:38:51,29.25,49,5.57,1,1,0
6614,2025-11-09 14:48:51,30.49,48,6.2,1,0,0
6615,2025-11-09 14:58:51,29.61,51,6.19,1,1,0
6616,2025-11-09 15:08:51,28.84,49,6.02,1,1,0
6617,2025-11-09 15:18:51,29.77,50,6.06,1,1,0
6618,2025-11-09 15:28:51,29.43,49,6.1,1,1,0
6619,2025-11-09 15:38:51,29.88,48,5.74,1,1,0
6620,2025-11-09 15:48:51,29.83,50,5.96,0,1,0
6621,2025-11-09 15:58:51,30.54,47,6.22,1,1,0
6622,2025-11-09 16:08:51,30.88,46,6.4,1,1,0
6623,2025-11-09 16:18:51,30.82,46,6.38,1,1,0
6624,2025-11-09 16:28:51,29.46,50,6.03,1,1,0
6625,2025-11-09 16:38:51,30.33,47,5.59,1,1,0
6626,2025-11-09 16:48:51,29.22,53,6.57,0,0,0
6627,2025-11-09 16:58:51,30.5,44,6.26,1,1,1
6628,2025-11-09 17:08:51,29.37,48,6.36,1,1,0
6629,2025-11-09 17:18:51,29.75,51,5.83,0,1,0
6630,2025-11-09 17:28:51,29.34,45,5.6,1,0,0
6631,2025-11-09 17:38:51,28.66,50,5.8,1,1,0
6632,2025-11-09 17:48:51,30.01,45,5.99,1,1,0
6633,2025-11-09 17:58:51,29.46,48,6.14,1,1,0
6634,2025-11-09 18:08:51,28.97,50,5.96,1,1,0
6635,2025-11-09 18:18:51,28.47,53,5.95,1,1,0
6636,2025-11-09 18:28:51,29.77,47,6.05,1,1,0
6637,2025-11-09 18:38:51,29.76,46,5.93,1,1,0
6638,2025-11-09 18:48:51,28.94,54,5.94,1,0,0
6639,2025-11-09 18:58:51,28.52,54,6.69,0,0,0
6640,2025-11-09 19:08:51,27.83,57,6.2,0,1,0
6641,2025-11-09 19:18:51,28.49,50,5.43,0,1,0
6642,2025-11-09 19:28:51,28.64,53,5.55,1,1,0
6643,2025-11-09 19:38:51,27.56,57,5.97,1,1,0
6644,2025-11-09 19:48:51,28.89,53,5.91,1,0,0
6645,2025-11-09 19:58:51,28.32,54,6.45,1,1,0
6646,2025-11-09 20:08:51,27.19,56,5.51,1,1,0
6647,2025-11-09 20:18:51,27.25,55,6.3,0,1,0
6648,2025-11-09 20:28:51,27.01,56,5.9,1,1,0
6649,2025-11-09 20:38:51,26.19,63,6.22,1,0,0
6650,2025-11-09 20:48:51,26.08,59,6.03,1,1,0
6651,2025-11-09 20:58:51,26.75,57,5.95,1,1,0
6652,2025-11-09 21:08:51,25.67,62,6.01,1,1,0
6653,2025-11-09 21:18:51,25.62,64,6.19,1,1,0
6654,2025-11-09 21:28:51,25.35,62,5.43,0,1,0
6655,2025-11-09 21:38:51,25.28,62,6.4,1,1,0
6656,2025-11-09 21:48:51,25.39,62,6.03,1,1,0
6657,2025-11-09 21:58:51,25.09,64,5.88,1,1,0
6658,2025-11-09 22:08:51,24.83,64,6.15,1,0,0
6659,2025-11-09 22:18:51,24.95,63,6.04,1,0,0
6660,2025-11-09 22:28:51,24.03,71,5.75,1,1,0
6661,2025-11-09 22:38:51,24.46,63,6.11,1,1,0
6662,2025-11-09 22:48:51,23.62,65,6.08,1,1,0
6663,2025-11-09 22:58:51,23.27,69,6.08,1,1,0
6664,2025-11-09 23:08:51,23.97,68,6.13,1,1,0
6665,2025-11-09 23:18:51,22.83,73,6.05,1,1,0
6666,2025-11-09 23:28:51,22.19,77,6.23,1,1,0
6667,2025-11-09 23:38:51,22.13,72,5.97,1,1,0
6668,2025-11-09 23:48:51,23.32,71,5.62,1,1,0
6669,2025-11-09 23:58:51,22.74,74,5.99,1,1,0
6670,2025-11-10 00:08:51,23.0,71,5.8,1,1,0
6671,2025-11-10 00:18:51,22.38,75,6.06,1,1,0
6672,2025-11-10 00:28:51,22.04,74,5.97,1,1,0
6673,2025-11-10 00:38:51,21.19,78,5.63,1,1,0
6674,2025-11-10 00:48:51,21.54,76,6.08,1,1,0
6675,2025-11-10 00:58:51,21.61,75,6.38,1,1,0
6676,2025-11-10 01:08:51,21.79,73,6.26,1,1,0
6677,2025-11-10 01:18:51,21.55,76,6.48,1,1,0
6678,2025-11-10 01:28:51,21.2,79,5.92,1,1,0
6679,2025-11-10 01:38:51,20.7,78,6.34,0,1,0
6680,2025-11-10 01:48:51,20.75,81,5.87,1,1,0
6681,2025-11-10 01:58:51,19.82,80,6.33,1,0,0
6682,2025-11-10 02:08:51,21.23,75,6.07,1,1,0
6683,2025-11-10 02:18:51,20.96,77,5.8,1,1,0
6684,2025-11-10 02:28:51,19.83,82,5.65,1,1,0
6685,2025-11-10 02:38:51,19.91,81,5.59,1,1,0
6686,2025-11-10 02:48:51,20.8,78,6.03,1,1,0
6687,2025-11-10 02:58:51,21.11,81,6.14,1,1,0
6688,2025-11-10 03:08:51,20.69,81,6.18,1,1,0
6689,2025-11-10 03:18:51,19.64,82,6.05,1,1,0
6690,2025-11-10 03:28:51,19.94,84,5.92,1,1,0
6691,2025-11-10 03:38:51,18.69,88,5.97,1,1,0
6692,2025-11-10 03:48:51,19.17,84,5.71,1,1,0
6693,2025-11-10 03:58:51,20.06,83,5.84,1,1,0
6694,2025-11-10 04:08:51,20.35,82,5.96,0,1,0
6695,2025-11-10 04:18:51,19.92,83,6.1,1,1,0
6696,2025-11-10 04:28:51,20.2,83,5.95,1,0,0
6697,2025-11-10 04:38:51,20.07,81,6.3,0,1,0
6698,2025-11-10 04:48:51,20.17,83,6.02,1,0,0
6699,2025-11-10 04:58:51,20.19,84,6.4,0,1,0
6700,2025-11-10 05:08:51,20.16,81,5.99,1,0,0
6701,2025-11-10 05:18:51,19.87,84,6.58,1,0,0
6702,2025-11-10 05:28:51,19.99,81,6.18,1,1,0
6703,2025-11-10 05:38:51,19.73,84,5.99,1,1,0
